Category,Repos,file_type,total_size,total_number,perc_size,perc_num
Toolkit,microsoft/LightGBM,.4-243.1.2,214893257,2,3.6044,0.0016
Toolkit,microsoft/LightGBM,.sh,71033025,427,1.1914,0.3352
Toolkit,microsoft/LightGBM,bin,43115328,1,0.7232,0.0008
Toolkit,microsoft/LightGBM,Java,32074596,1,0.538,0.0008
Toolkit,microsoft/LightGBM,gcc,21316032,1,0.3575,0.0008
Toolkit,microsoft/LightGBM,.a,20093016,1,0.337,0.0008
Toolkit,microsoft/LightGBM,/usr/lib/jvm/java-8-openjdk-amd64/lib/ct.sym,17800497,1,0.2986,0.0008
Toolkit,microsoft/LightGBM,Java,17669451,1,0.2964,0.0008
Toolkit,microsoft/LightGBM,/usr/lib/google-cloud-sdk/platform/google_appengine/goroot-1.9/pkg/tool/linux_amd64/compile,11388440,1,0.191,0.0008
Toolkit,microsoft/LightGBM,cbt,21367440,2,0.3584,0.0016
Toolkit,microsoft/LightGBM,Java,241258712,158,4.0466,0.124
Toolkit,microsoft/LightGBM,/usr/lib/google-cloud-sdk/platform/bigtable-emulator/cbtemulator,9430280,1,0.1582,0.0008
Toolkit,microsoft/LightGBM,Java,7294941,1,0.1224,0.0008
Toolkit,microsoft/LightGBM,ctest,6165106,3,0.1034,0.0024
Toolkit,microsoft/LightGBM,/usr/lib/google-cloud-sdk/platform/google_appengine/go-app-stager,5480672,1,0.0919,0.0008
Toolkit,microsoft/LightGBM,.q,11786745,6,0.1977,0.0047
Toolkit,microsoft/LightGBM,cpack,5170220,3,0.0867,0.0024
Toolkit,microsoft/LightGBM,.mgc,14652336,3,0.2458,0.0024
Toolkit,microsoft/LightGBM,bin,4751184,1,0.0797,0.0008
Toolkit,microsoft/LightGBM,watch,4169208,2,0.0699,0.0016
Toolkit,microsoft/LightGBM,/usr/share/icons/Adwaita/cursors/08e8e1c95fe2fc01f976f1e063a24ccd,4146256,1,0.0695,0.0008
Toolkit,microsoft/LightGBM,/usr/share/icons/Adwaita/cursors/wait,4146256,1,0.0695,0.0008
Toolkit,microsoft/LightGBM,/usr/share/icons/Adwaita/cursors/3ecb610c1bf2410f44200f48c40d3599,4146256,1,0.0695,0.0008
Toolkit,microsoft/LightGBM,/usr/share/icons/Adwaita/cursors/left_ptr_watch,4146256,1,0.0695,0.0008
Toolkit,microsoft/LightGBM,/usr/share/icons/Adwaita/cursors/progress,4146256,1,0.0695,0.0008
Toolkit,microsoft/LightGBM,cover,6869712,2,0.1152,0.0016
Toolkit,microsoft/LightGBM,Goland,42164045,3523,0.7072,2.7656
Toolkit,microsoft/LightGBM,bin,3109336,1,0.0522,0.0008
Toolkit,microsoft/LightGBM,bin,3011208,1,0.0505,0.0008
Toolkit,microsoft/LightGBM,bin,2884312,1,0.0484,0.0008
Toolkit,microsoft/LightGBM,bin,2884312,1,0.0484,0.0008
Toolkit,microsoft/LightGBM,.jsp,2798791,1,0.0469,0.0008
Toolkit,microsoft/LightGBM,/usr/lib/google-cloud-sdk/platform/google_appengine/goroot-1.9/pkg/tool/linux_amd64/asm,2779344,1,0.0466,0.0008
Toolkit,microsoft/LightGBM,/usr/lib/google-cloud-sdk/platform/google_appengine/goroot-1.9/pkg/tool/linux_amd64/cgo,2772424,1,0.0465,0.0008
Toolkit,microsoft/LightGBM,lightgbm,5249344,2,0.088,0.0016
Toolkit,microsoft/LightGBM,ld,10621752,5,0.1782,0.0039
Toolkit,microsoft/LightGBM,bin,2021960,1,0.0339,0.0008
Toolkit,microsoft/LightGBM,/usr/lib/locale/C.UTF-8/LC_COLLATE,1515838,1,0.0254,0.0008
Toolkit,microsoft/LightGBM,sqlite3,2777696,2,0.0466,0.0016
Toolkit,microsoft/LightGBM,.bfd,2529936,2,0.0424,0.0016
Toolkit,microsoft/LightGBM,bin,1264968,1,0.0212,0.0008
Toolkit,microsoft/LightGBM,.train,7453036,5,0.125,0.0039
Toolkit,microsoft/LightGBM,bash,1099366,3,0.0184,0.0024
Toolkit,microsoft/LightGBM,bin,1099016,1,0.0184,0.0008
Toolkit,microsoft/LightGBM,Data/ DB,980597,1,0.0164,0.0008
Toolkit,microsoft/LightGBM,cpp-6,953149,2,0.016,0.0016
Toolkit,microsoft/LightGBM,g++-6,953149,2,0.016,0.0016
Toolkit,microsoft/LightGBM,g++,953147,3,0.016,0.0024
Toolkit,microsoft/LightGBM,bin,953112,1,0.016,0.0008
Toolkit,microsoft/LightGBM,bin,953112,1,0.016,0.0008
Toolkit,JaidedAI/EasyOCR,Git,133408635,1,1.0073,0.0018
Toolkit,JaidedAI/EasyOCR,cache,49387562,1,0.3729,0.0018
Toolkit,JaidedAI/EasyOCR,cache,25857470,1,0.1952,0.0018
Toolkit,JaidedAI/EasyOCR,cache,12453353,1,0.094,0.0018
Toolkit,JaidedAI/EasyOCR,cache,11581683,1,0.0875,0.0018
Toolkit,JaidedAI/EasyOCR,ninja,9956288,2,0.0752,0.0037
Toolkit,JaidedAI/EasyOCR,cache,4396932,1,0.0332,0.0018
Toolkit,JaidedAI/EasyOCR,rg,7437120,2,0.0562,0.0037
Toolkit,JaidedAI/EasyOCR,cache,3308986,1,0.025,0.0018
Toolkit,JaidedAI/EasyOCR,x86_64-conda_cos6-linux-gnu-ld,5419920,2,0.0409,0.0037
Toolkit,JaidedAI/EasyOCR,perl,2098357,2,0.0158,0.0037
Toolkit,JaidedAI/EasyOCR,bin,2097720,1,0.0158,0.0018
Toolkit,JaidedAI/EasyOCR,cache,1609490,1,0.0122,0.0018
Toolkit,JaidedAI/EasyOCR,/usr/lib/locale/C.UTF-8/LC_COLLATE,1516558,1,0.0115,0.0018
Toolkit,JaidedAI/EasyOCR,sqlite3,3016480,2,0.0228,0.0037
Toolkit,JaidedAI/EasyOCR,pip,2839018,6,0.0214,0.011
Toolkit,JaidedAI/EasyOCR,bash,1113854,3,0.0084,0.0055
Toolkit,JaidedAI/EasyOCR,bin,1113504,1,0.0084,0.0018
Toolkit,JaidedAI/EasyOCR,/sbin/ldconfig.real,1025352,1,0.0077,0.0018
Toolkit,JaidedAI/EasyOCR,bsdtar,1736928,2,0.0131,0.0037
Toolkit,JaidedAI/EasyOCR,zstd,1661200,2,0.0125,0.0037
Toolkit,JaidedAI/EasyOCR,unzstd,1661200,2,0.0125,0.0037
Toolkit,JaidedAI/EasyOCR,zstdcat,1661200,2,0.0125,0.0037
Toolkit,JaidedAI/EasyOCR,zstdmt,1661200,2,0.0125,0.0037
Toolkit,JaidedAI/EasyOCR,cache,830060,1,0.0063,0.0018
Toolkit,JaidedAI/EasyOCR,bsdcpio,1618896,2,0.0122,0.0037
Toolkit,JaidedAI/EasyOCR,rlogin,774662,3,0.0058,0.0055
Toolkit,JaidedAI/EasyOCR,bin,727848,1,0.0055,0.0018
Toolkit,JaidedAI/EasyOCR,openssl,2396776,4,0.0181,0.0074
Toolkit,JaidedAI/EasyOCR,.ucm,1345852,2,0.0102,0.0037
Toolkit,JaidedAI/EasyOCR,libdevice.10.bc,906704,2,0.0068,0.0037
Toolkit,JaidedAI/EasyOCR,/usr/lib/openssh/ssh-keysign,436552,1,0.0033,0.0018
Toolkit,JaidedAI/EasyOCR,tar,423639,2,0.0032,0.0037
Toolkit,JaidedAI/EasyOCR,bin,420000,1,0.0032,0.0018
Toolkit,JaidedAI/EasyOCR,bin,420000,1,0.0032,0.0018
Toolkit,JaidedAI/EasyOCR,bin,362640,1,0.0027,0.0018
Toolkit,JaidedAI/EasyOCR,/usr/lib/openssh/ssh-pkcs11-helper,354400,1,0.0027,0.0018
Toolkit,JaidedAI/EasyOCR,bin,346248,1,0.0026,0.0018
Toolkit,JaidedAI/EasyOCR,.devhelp,687216,2,0.0052,0.0037
Toolkit,JaidedAI/EasyOCR,bin,338744,1,0.0026,0.0018
Toolkit,JaidedAI/EasyOCR,lz4,630384,2,0.0048,0.0037
Toolkit,JaidedAI/EasyOCR,unlz4,630384,2,0.0048,0.0037
Toolkit,JaidedAI/EasyOCR,lz4c,630384,2,0.0048,0.0037
Toolkit,JaidedAI/EasyOCR,lz4cat,630384,2,0.0048,0.0037
Toolkit,JaidedAI/EasyOCR,/sbin/e2fsck,314080,1,0.0024,0.0018
Toolkit,JaidedAI/EasyOCR,image,13333520,314,0.1007,0.577
Toolkit,JaidedAI/EasyOCR,libpng.3,532324,2,0.004,0.0037
Toolkit,JaidedAI/EasyOCR,archive,256159,1,0.0019,0.0018
Toolkit,JaidedAI/EasyOCR,Web,503944,2,0.0038,0.0037
Toolkit,JaidedAI/EasyOCR,Js,240517,1,0.0018,0.0018
Toolkit,pymc-devs/pymc,Java,952503202,26,23.9432,0.0307
Toolkit,pymc-devs/pymc,pandoc,75941712,1,1.909,0.0012
Toolkit,pymc-devs/pymc,cache,27300121,1,0.6862,0.0012
Toolkit,pymc-devs/pymc,gcc,24629240,1,0.6191,0.0012
Toolkit,pymc-devs/pymc,cache,15359752,1,0.3861,0.0012
Toolkit,pymc-devs/pymc,cache,10292586,1,0.2587,0.0012
Toolkit,pymc-devs/pymc,cache,9687680,1,0.2435,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6659136,1,0.1674,0.0012
Toolkit,pymc-devs/pymc,bin,6552704,1,0.1647,0.0012
Toolkit,pymc-devs/pymc,bin,6552704,1,0.1647,0.0012
Toolkit,pymc-devs/pymc,bin,6552704,1,0.1647,0.0012
Toolkit,pymc-devs/pymc,/usr/share/i18n/locales/cns11643_stroke,4523368,1,0.1137,0.0012
Toolkit,pymc-devs/pymc,PEP,328966095,8106,8.2693,9.5736
Toolkit,pymc-devs/pymc,perl,3478625,2,0.0874,0.0024
Toolkit,pymc-devs/pymc,bin,3478464,1,0.0874,0.0012
Toolkit,pymc-devs/pymc,/usr/lib/locale/locale-archive,3035952,1,0.0763,0.0012
Toolkit,pymc-devs/pymc,cache,2957629,1,0.0743,0.0012
Toolkit,pymc-devs/pymc,.Q16.1.2,4586248,3,0.1153,0.0035
Toolkit,pymc-devs/pymc,bin,2683312,1,0.0675,0.0012
Toolkit,pymc-devs/pymc,bin,2683312,1,0.0675,0.0012
Toolkit,pymc-devs/pymc,bin,2683312,1,0.0675,0.0012
Toolkit,pymc-devs/pymc,.fmt,42780974,18,1.0754,0.0213
Toolkit,pymc-devs/pymc,ld,13408936,6,0.3371,0.0071
Toolkit,pymc-devs/pymc,bin,2538528,1,0.0638,0.0012
Toolkit,pymc-devs/pymc,bin,2538528,1,0.0638,0.0012
Toolkit,pymc-devs/pymc,Goland,4641302,5,0.1167,0.0059
Toolkit,pymc-devs/pymc,bin,2312584,1,0.0581,0.0012
Toolkit,pymc-devs/pymc,bin,2312584,1,0.0581,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2256112,1,0.0567,0.0012
Toolkit,pymc-devs/pymc,bin,2077906,1,0.0522,0.0012
Toolkit,pymc-devs/pymc,.4cb3c625b5e8bf236b99.1,4131264,2,0.1038,0.0024
Toolkit,pymc-devs/pymc,bin,2046584,1,0.0514,0.0012
Toolkit,pymc-devs/pymc,bin,2046584,1,0.0514,0.0012
Toolkit,pymc-devs/pymc,.bfd,3480768,2,0.0875,0.0024
Toolkit,pymc-devs/pymc,bin,1740384,1,0.0437,0.0012
Toolkit,pymc-devs/pymc,bin,1571768,1,0.0395,0.0012
Toolkit,pymc-devs/pymc,/usr/share/texlive/texmf-dist/scripts/texdoc/Data.tlpdb.lua,1539671,1,0.0387,0.0012
Toolkit,deepmind/open_spiel,cache,110457229,1,1.7628,0.0013
Toolkit,deepmind/open_spiel,clang++,72846704,2,1.1626,0.0026
Toolkit,deepmind/open_spiel,clang,72846704,2,1.1626,0.0026
Toolkit,deepmind/open_spiel,clang-6.0,36423445,2,0.5813,0.0026
Toolkit,deepmind/open_spiel,bin,36423352,1,0.5813,0.0013
Toolkit,deepmind/open_spiel,bin,36423352,1,0.5813,0.0013
Toolkit,deepmind/open_spiel,bin,36423352,1,0.5813,0.0013
Toolkit,deepmind/open_spiel,cache,29418047,1,0.4695,0.0013
Toolkit,deepmind/open_spiel,gcc,22501360,1,0.3591,0.0013
Toolkit,deepmind/open_spiel,cache,20170332,1,0.3219,0.0013
Toolkit,deepmind/open_spiel,cache,17045023,1,0.272,0.0013
Toolkit,deepmind/open_spiel,cache,13139097,1,0.2097,0.0013
Toolkit,deepmind/open_spiel,cache,12411112,1,0.1981,0.0013
Toolkit,deepmind/open_spiel,cache,11555640,1,0.1844,0.0013
Toolkit,deepmind/open_spiel,/repo/build/examples/gtp,8582912,1,0.137,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/json_test,8582032,1,0.137,0.0013
Toolkit,deepmind/open_spiel,/repo/build/examples/mcts_example,8560904,1,0.1366,0.0013
Toolkit,deepmind/open_spiel,/repo/build/examples/benchmark_game,8457616,1,0.135,0.0013
Toolkit,deepmind/open_spiel,/repo/build/examples/example,8456216,1,0.135,0.0013
Toolkit,deepmind/open_spiel,/repo/build/examples/cfr_example,8447296,1,0.1348,0.0013
Toolkit,deepmind/open_spiel,/repo/build/tests/spiel_test,8327024,1,0.1329,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/lru_cache_test,8305952,1,0.1326,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/chess_test,8290752,1,0.1323,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/gin_rummy_test,8278272,1,0.1321,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/stats_test,8259192,1,0.1318,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/tensor_view_test,8256744,1,0.1318,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/data_logger_test,8243496,1,0.1316,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/file_test,8221208,1,0.1312,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/threaded_queue_test,8220704,1,0.1312,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/oware_test,8217256,1,0.1311,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/catch_test,8210208,1,0.131,0.0013
Toolkit,deepmind/open_spiel,/repo/build/game_transforms/turn_based_simultaneous_game_test,8210016,1,0.131,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/laser_tag_test,8204048,1,0.1309,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/go_test,8203016,1,0.1309,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/first_sealed_auction_test,8201368,1,0.1309,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/connect_four_test,8197888,1,0.1308,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/bridge_test,8197632,1,0.1308,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/efg_game_test,8196040,1,0.1308,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/circular_buffer_test,8195600,1,0.1308,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/logger_test,8191008,1,0.1307,0.0013
Toolkit,deepmind/open_spiel,/repo/build/utils/thread_test,8183624,1,0.1306,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/coin_game_test,8178648,1,0.1305,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/kuhn_poker_test,8178440,1,0.1305,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/tiny_bridge_test,8178032,1,0.1305,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/trade_comm_test,8177728,1,0.1305,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/negotiation_test,8176464,1,0.1305,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/breakthrough_test,8174048,1,0.1304,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/tiny_hanabi_test,8173816,1,0.1304,0.0013
Toolkit,deepmind/open_spiel,/repo/build/game_transforms/normal_form_extensive_game_test,8173800,1,0.1304,0.0013
Toolkit,deepmind/open_spiel,/repo/build/games/goofspiel_test,8172696,1,0.1304,0.0013
Toolkit,optuna/optuna,gcc,27509344,1,0.4112,0.0008
Toolkit,optuna/optuna,bin,24397656,1,0.3646,0.0008
Toolkit,optuna/optuna,bin,24397656,1,0.3646,0.0008
Toolkit,optuna/optuna,gcc,24397656,1,0.3646,0.0008
Toolkit,optuna/optuna,Js,20431886,1,0.3054,0.0008
Toolkit,optuna/optuna,bin,15122440,1,0.226,0.0008
Toolkit,optuna/optuna,bin,13393520,1,0.2002,0.0008
Toolkit,optuna/optuna,Js,13242580,1,0.1979,0.0008
Toolkit,optuna/optuna,cache,9903743,1,0.148,0.0008
Toolkit,optuna/optuna,bin,8298672,1,0.124,0.0008
Toolkit,optuna/optuna,PEP,7716357,1,0.1153,0.0008
Toolkit,optuna/optuna,PEP,7583922,1,0.1133,0.0008
Toolkit,optuna/optuna,PEP,7294043,1,0.109,0.0008
Toolkit,optuna/optuna,.mgc,19935144,3,0.298,0.0025
Toolkit,optuna/optuna,Js,5339544,1,0.0798,0.0008
Toolkit,optuna/optuna,PEP,4786655,1,0.0715,0.0008
Toolkit,optuna/optuna,bin,4596312,1,0.0687,0.0008
Toolkit,optuna/optuna,perl,3681313,2,0.055,0.0017
Toolkit,optuna/optuna,bin,3681152,1,0.055,0.0008
Toolkit,optuna/optuna,.f053cba959f7c6a940de.1,7314190,2,0.1093,0.0017
Toolkit,optuna/optuna,Js,3648965,1,0.0545,0.0008
Toolkit,optuna/optuna,Js,3593170,1,0.0537,0.0008
Toolkit,optuna/optuna,Js,3593095,1,0.0537,0.0008
Toolkit,optuna/optuna,PEP,3590568,1,0.0537,0.0008
Toolkit,optuna/optuna,Js,3586456,1,0.0536,0.0008
Toolkit,optuna/optuna,Js,3532923,1,0.0528,0.0008
Toolkit,optuna/optuna,Js,3518165,1,0.0526,0.0008
Toolkit,optuna/optuna,Js,3506786,1,0.0524,0.0008
Toolkit,optuna/optuna,Js,3506501,1,0.0524,0.0008
Toolkit,optuna/optuna,Js,3496348,1,0.0523,0.0008
Toolkit,optuna/optuna,Js,3300614,1,0.0493,0.0008
Toolkit,optuna/optuna,.adj,3979553,2,0.0595,0.0017
Toolkit,optuna/optuna,PEP,3005136,1,0.0449,0.0008
Toolkit,optuna/optuna,.slp,4347892,2,0.065,0.0017
Toolkit,optuna/optuna,.Q16.1.2,4047864,2,0.0605,0.0017
Toolkit,optuna/optuna,.verb,3296497,2,0.0493,0.0017
Toolkit,optuna/optuna,css,2692408,1,0.0402,0.0008
Toolkit,optuna/optuna,bin,2248328,1,0.0336,0.0008
Toolkit,optuna/optuna,bin,2248328,1,0.0336,0.0008
Toolkit,optuna/optuna,PEP,2124560,1,0.0318,0.0008
Toolkit,optuna/optuna,PEP,2097416,1,0.0313,0.0008
Toolkit,optuna/optuna,PEP,2085968,1,0.0312,0.0008
Toolkit,optuna/optuna,cache,1851894,1,0.0277,0.0008
Toolkit,optuna/optuna,ld,5724056,3,0.0856,0.0025
Toolkit,optuna/optuna,.bfd,3475728,2,0.0519,0.0017
Toolkit,optuna/optuna,bin,1737864,1,0.026,0.0008
Toolkit,optuna/optuna,cache,1634530,1,0.0244,0.0008
Toolkit,optuna/optuna,cache,1568026,1,0.0234,0.0008
Toolkit,optuna/optuna,/usr/lib/locale/C.UTF-8/LC_COLLATE,1519554,1,0.0227,0.0008
Toolkit,optuna/optuna,PEP,1430992,1,0.0214,0.0008
Toolkit,alicevision/AliceVision,.SIFT.1,531960504,2,6.8873,0.0032
Toolkit,alicevision/AliceVision,archive,224254125,225,2.9034,0.3596
Toolkit,alicevision/AliceVision,cicc,56072488,2,0.726,0.0032
Toolkit,alicevision/AliceVision,cc1,79572632,4,1.0302,0.0064
Toolkit,alicevision/AliceVision,gcc,24794272,1,0.321,0.0016
Toolkit,alicevision/AliceVision,bin,23034280,1,0.2982,0.0016
Toolkit,alicevision/AliceVision,lto1,36660760,2,0.4746,0.0032
Toolkit,alicevision/AliceVision,Packages,96034816,5,1.2434,0.008
Toolkit,alicevision/AliceVision,ctest,21369186,4,0.2767,0.0064
Toolkit,alicevision/AliceVision,bin,10657664,1,0.138,0.0016
Toolkit,alicevision/AliceVision,cpack,19326844,4,0.2502,0.0064
Toolkit,alicevision/AliceVision,bin,8890248,1,0.1151,0.0016
Toolkit,alicevision/AliceVision,.pwd,17577088,3,0.2276,0.0048
Toolkit,alicevision/AliceVision,bin,8641976,1,0.1119,0.0016
Toolkit,alicevision/AliceVision,bin,8092008,1,0.1048,0.0016
Toolkit,alicevision/AliceVision,bin,7955808,1,0.103,0.0016
Toolkit,alicevision/AliceVision,Goland,16035647,6,0.2076,0.0096
Toolkit,alicevision/AliceVision,bin,5094688,1,0.066,0.0016
Toolkit,alicevision/AliceVision,bin,4833904,1,0.0626,0.0016
Toolkit,alicevision/AliceVision,/usr/lib/locale/locale-archive,3485296,1,0.0451,0.0016
Toolkit,alicevision/AliceVision,dwp,6347904,2,0.0822,0.0032
Toolkit,alicevision/AliceVision,.mgc,4571792,2,0.0592,0.0032
Toolkit,alicevision/AliceVision,Makefile,2270456,1,0.0294,0.0016
Toolkit,alicevision/AliceVision,Providename,8949760,5,0.1159,0.008
Toolkit,alicevision/AliceVision,/usr/sbin/init,1624520,1,0.021,0.0016
Toolkit,alicevision/AliceVision,/usr/lib/systemd/systemd,1624520,1,0.021,0.0016
Toolkit,alicevision/AliceVision,systemd-analyze,1562069,2,0.0202,0.0032
Toolkit,alicevision/AliceVision,ffmpeg-all.1,3020994,2,0.0391,0.0032
Toolkit,alicevision/AliceVision,.a,1213460912,161,15.7106,0.2573
Toolkit,alicevision/AliceVision,.27-12.1.2.3,3022768,2,0.0391,0.0032
Toolkit,alicevision/AliceVision,.27-41.1.2.3,3018080,2,0.0391,0.0032
Toolkit,alicevision/AliceVision,__db.003,6594560,5,0.0854,0.008
Toolkit,alicevision/AliceVision,aliceVision_meshDenoising,2467248,2,0.0319,0.0032
Toolkit,alicevision/AliceVision,aliceVision_meshDenoising-1.0,2467248,2,0.0319,0.0032
Toolkit,alicevision/AliceVision,ffprobe-all.1,2373646,2,0.0307,0.0032
Toolkit,alicevision/AliceVision,/usr/share/i18n/locales/iso14651_t1_pinyin,1111201,1,0.0144,0.0016
Toolkit,alicevision/AliceVision,.bfd,3051920,3,0.0395,0.0048
Toolkit,alicevision/AliceVision,ld,5081117,7,0.0658,0.0112
Toolkit,alicevision/AliceVision,bin,1012904,1,0.0131,0.0016
Toolkit,alicevision/AliceVision,x86_64-redhat-linux-g++,1781536,2,0.0231,0.0032
Toolkit,alicevision/AliceVision,g++,1781536,2,0.0231,0.0032
Toolkit,alicevision/AliceVision,c++,1781536,2,0.0231,0.0032
Toolkit,alicevision/AliceVision,x86_64-redhat-linux-c++,1781536,2,0.0231,0.0032
Toolkit,alicevision/AliceVision,cpp,2554224,3,0.0331,0.0048
Toolkit,alicevision/AliceVision,cc,1773392,2,0.023,0.0032
Toolkit,alicevision/AliceVision,/usr/sbin/ldconfig,975128,1,0.0126,0.0016
Toolkit,alicevision/AliceVision,bin,964600,1,0.0125,0.0016
Toolkit,alicevision/AliceVision,bin,964600,1,0.0125,0.0016
Toolkit,alicevision/AliceVision,bin,952992,1,0.0123,0.0016
Toolkit,alicevision/AliceVision,Basenames,5201920,5,0.0673,0.008
Toolkit,aksnzhy/xlearn,clang++,145693408,4,2.4471,0.0065
Toolkit,aksnzhy/xlearn,clang,145693408,4,2.4471,0.0065
Toolkit,aksnzhy/xlearn,clang++-6.0,72846704,2,1.2236,0.0033
Toolkit,aksnzhy/xlearn,clang-cpp-6.0,72846704,2,1.2236,0.0033
Toolkit,aksnzhy/xlearn,clang-cpp,72846704,2,1.2236,0.0033
Toolkit,aksnzhy/xlearn,clang-6.0,72846890,4,1.2236,0.0065
Toolkit,aksnzhy/xlearn,lto1,42602400,2,0.7156,0.0033
Toolkit,aksnzhy/xlearn,ctest,12905540,6,0.2168,0.0098
Toolkit,aksnzhy/xlearn,cpack,11030520,6,0.1853,0.0098
Toolkit,aksnzhy/xlearn,.mgc,29771136,6,0.5,0.0098
Toolkit,aksnzhy/xlearn,bugpoint-6.0,8111152,2,0.1362,0.0033
Toolkit,aksnzhy/xlearn,bugpoint,8111152,2,0.1362,0.0033
Toolkit,aksnzhy/xlearn,opt-6.0,8012784,2,0.1346,0.0033
Toolkit,aksnzhy/xlearn,opt,8012784,2,0.1346,0.0033
Toolkit,aksnzhy/xlearn,.asan-x86_64.1,10003048,4,0.168,0.0065
Toolkit,aksnzhy/xlearn,Goland,12546208,4,0.2107,0.0065
Toolkit,aksnzhy/xlearn,gold,6273104,2,0.1054,0.0033
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-gold,6273104,2,0.1054,0.0033
Toolkit,aksnzhy/xlearn,.asan-i386.1,8971264,4,0.1507,0.0065
Toolkit,aksnzhy/xlearn,.tsan-x86_64.1,5864172,2,0.0985,0.0033
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-dwp,5822992,2,0.0978,0.0033
Toolkit,aksnzhy/xlearn,dwp,5822992,2,0.0978,0.0033
Toolkit,aksnzhy/xlearn,.msan-x86_64.1,5210056,2,0.0875,0.0033
Toolkit,aksnzhy/xlearn,ld,23355664,10,0.3923,0.0164
Toolkit,aksnzhy/xlearn,llvm-tblgen-6.0,4551344,2,0.0764,0.0033
Toolkit,aksnzhy/xlearn,llvm-tblgen,4551344,2,0.0764,0.0033
Toolkit,aksnzhy/xlearn,.gen,4406280,4,0.074,0.0065
Toolkit,aksnzhy/xlearn,perl5.26.1,4195440,2,0.0705,0.0033
Toolkit,aksnzhy/xlearn,.esan-x86_64.1,3629476,2,0.061,0.0033
Toolkit,aksnzhy/xlearn,.bfd,7117600,4,0.1195,0.0065
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-ld,3558800,2,0.0598,0.0033
Toolkit,aksnzhy/xlearn,LC_COLLATE,3033116,2,0.0509,0.0033
Toolkit,aksnzhy/xlearn,sqlite3,5555392,4,0.0933,0.0065
Toolkit,aksnzhy/xlearn,rbash,2227008,2,0.0374,0.0033
Toolkit,aksnzhy/xlearn,bash,2227708,6,0.0374,0.0098
Toolkit,aksnzhy/xlearn,.lsan-x86_64.1,2130048,2,0.0358,0.0033
Toolkit,aksnzhy/xlearn,.real,2050704,2,0.0344,0.0033
Toolkit,aksnzhy/xlearn,.scudo-x86_64.1,2622888,4,0.0441,0.0065
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-g++,2021248,2,0.0339,0.0033
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-cpp-7,2021248,2,0.0339,0.0033
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-g++-7,2021248,2,0.0339,0.0033
Toolkit,aksnzhy/xlearn,x86_64-linux-gnu-cpp,2021248,2,0.0339,0.0033
Toolkit,aksnzhy/xlearn,g++,2021248,2,0.0339,0.0033
Toolkit,aksnzhy/xlearn,cpp-7,2021310,4,0.034,0.0065
